Application mode,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations)
0.9660509573405329,-1.353589919129701,-0.3817408258854614,1.0594186685775604,0.9538883650823758,-0.5854199642115714,0.03351237418013278,-1.1147700633059234,2.78955869576562,-2.7032409691126698,1.3701225391758665,-0.5844199057458548,1.1398436468932618,-0.11089725043541443,-0.0776445907286803,-0.5587920013418177,0.48594018774732023,1.7184853677712317,1.504436347921289,0.5161119447800225,0.2289045424499121,-0.20448972793468506
1.3428049755264546,0.028110318482070632,-0.3817408258854614,1.1701051347333773,0.9538883650823758,0.6431149345934282,0.03351237418013278,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,-0.5844199057458548,-0.43415908433724615,1.1066788693916756,1.5877142370822255,1.3844424166883422,0.20949827275718388,0.3480084542560837,-0.022434955575539595,0.8474234217574396,0.28391888199615767,-0.20448972793468506
0.21254292096868965,0.2583936914173659,-0.3817408258854614,-1.2649971206945947,-0.22640161427174352,-0.33971298445057146,-0.5695399591596474,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,1.7110984587764322,-0.5653259786064552,-0.11089725043541443,-0.3155529947016668,0.08895280466823557,0.0712773152621159,-0.10881718358229903,-0.27691350615834437,0.18480046780260556,0.4929733722718918,-0.20448972793468506
-1.1060961426820362,0.7189604372879564,-0.3817408258854614,0.06324047317520819,-0.22640161427174352,-0.5854199642115714,0.4355472630733196,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,-0.5844199057458548,-0.6964928728756642,0.2949614561736156,0.16026381324430625,0.7366976106782889,0.10352887201096539,0.8048340920944663,0.48652214559006995,1.1787348987348567,0.2282168632055841,-0.20448972793468506
-1.1060961426820362,0.4886770643526612,-0.3817408258854614,1.0594186685775604,0.9538883650823758,0.6431149345934282,-0.36852251471305403,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,1.7110984587764322,-0.5653259786064552,0.2949614561736156,0.39817221721729273,0.7366976106782889,0.7695695925272,0.8048340920944663,-0.022434955575539595,1.1787348987348567,0.8104404954159461,-0.20448972793468506
-1.1060961426820362,1.4098105560938423,-0.3817408258854614,-1.2649971206945947,1.0446799019557695,0.6431149345934282,0.2345298186267262,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,1.7110984587764322,-0.5653259786064552,-0.11089725043541443,-0.3155529947016668,0.41282520767326225,0.6932716239899224,-0.10881718358229903,-0.5313920567411492,0.5161119447800225,0.9165837867779839,-0.20448972793468506
0.9660509573405329,-1.5838732920649963,-0.3817408258854614,-0.26881892529224255,-1.0435254461322876,0.6431149345934282,-0.5695399591596474,-1.1147700633059234,2.78955869576562,-2.7032409691126698,-0.7298617250698639,-0.5844199057458548,1.7956781182393067,-0.11089725043541443,-0.5534613986746534,-1.5304092103568978,-2.2093684834065077,-0.5656428214206817,-0.785870607323954,-1.4717569170844795,-1.9716690393999179,-0.20448972793468506
1.3428049755264546,0.4886770643526612,-0.3817408258854614,1.0594186685775604,0.9538883650823758,0.6431149345934282,0.636564707519913,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,-0.5844199057458548,0.4840091755472168,0.7008201627826456,-0.0776445907286803,1.0605700136833156,0.6546561439897378,0.8048340920944663,-0.022434955575539595,1.1787348987348567,0.688171125774415,-0.20448972793468506
0.9660509573405329,-0.4324564273885199,-0.3817408258854614,1.1701051347333773,1.0446799019557695,0.6431149345934282,0.636564707519913,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,-0.5844199057458548,0.09050849273958982,-0.11089725043541443,0.16026381324430625,0.41282520767326225,0.3970838579290621,-0.10881718358229903,0.48652214559006995,0.18480046780260556,0.4993917118856204,-0.20448972793468506
1.5311819846194152,-1.353589919129701,2.9301109894101116,-1.2649971206945947,1.0446799019557695,-0.5854199642115714,0.4355472630733196,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,1.3701225391758665,1.7110984587764322,-0.43415908433724615,-0.11089725043541443,2.301439449001185,-0.5587920013418177,0.27860875150471803,-0.10881718358229903,2.2678719996697034,-0.4778224861522285,0.2747498254051167,-0.20448972793468506
-1.1060961426820362,0.2583936914173659,-0.3817408258854614,-1.2649971206945947,-0.22640161427174352,0.6431149345934282,0.4355472630733196,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,1.7110984587764322,-0.5653259786064552,-0.11089725043541443,-0.0776445907286803,0.41282520767326225,0.48594018774732023,-0.10881718358229903,-0.5313920567411492,0.5161119447800225,0.3710249196110468,-0.20448972793468506
1.3428049755264546,1.6400939290291374,-0.3817408258854614,1.0594186685775604,0.9538883650823758,0.6431149345934282,0.2345298186267262,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,-0.5844199057458548,1.4021774354316798,-1.7343320768715345,-1.5050950145665996,-0.8826644043468445,-0.032388402859185164,-2.3929453727742125,-1.803784809655173,-1.1404454401070625,0.14638303313054343,-0.20448972793468506
-0.5409651154031536,0.4886770643526612,0.12777483800616524,-1.043624188382961,-0.22640161427174352,-1.0768339237335713,-0.16750507026646064,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,1.3701225391758665,-0.5844199057458548,0.4840091755472168,0.2949614561736156,-1.9809118225125726,-1.5304092103568978,-2.2093684834065077,0.8048340920944663,-2.058263360237978,-1.4717569170844795,-1.9716690393999179,-0.20448972793468506
0.9660509573405329,-1.353589919129701,-0.3817408258854614,-1.2649971206945947,0.9538883650823758,0.6431149345934282,0.2345298186267262,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,1.3701225391758665,-0.5844199057458548,0.7463429640856348,-1.3284733702625044,-1.0292782066206263,-1.5304092103568978,-2.2093684834065077,-1.0224684592590643,-0.022434955575539595,-1.4717569170844795,-1.9716690393999179,-0.20448972793468506
-1.1060961426820362,-1.8141566650002916,-0.3817408258854614,1.1701051347333773,0.9538883650823758,0.6431149345934282,0.2345298186267262,0.8970459764899271,2.78955869576562,-2.7032409691126698,1.3701225391758665,1.7110984587764322,-0.6964928728756642,-2.5460494900895942,-1.9809118225125726,-1.5304092103568978,-2.2093684834065077,-2.8497710106125953,-2.058263360237978,-1.4717569170844795,-1.9716690393999179,-0.20448972793468506
-1.1060961426820362,0.028110318482070632,-0.3817408258854614,0.06324047317520819,-0.22640161427174352,-0.33971298445057146,-0.36852251471305403,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,1.7110984587764322,-0.6964928728756642,-0.11089725043541443,0.39817221721729273,-0.2349195983367911,0.361541326001759,-0.10881718358229903,-0.022434955575539595,0.5161119447800225,0.43520831574833363,-0.20448972793468506
-1.1060961426820362,0.7189604372879564,-0.3817408258854614,0.06324047317520819,-0.22640161427174352,0.6431149345934282,0.4355472630733196,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,-0.5844199057458548,-0.6964928728756642,0.2949614561736156,0.16026381324430625,0.7366976106782889,0.932854616981374,0.8048340920944663,-0.022434955575539595,1.1787348987348567,1.2631741259193323,-0.20448972793468506
0.21254292096868965,-0.20217305445322464,-0.3817408258854614,0.06324047317520819,-1.4066915936258628,0.6431149345934282,-0.5695399591596474,0.8970459764899271,-0.3584796410693702,0.3699263260012839,1.3701225391758665,-0.5844199057458548,-0.5653259786064552,-0.5167559570444444,-0.0776445907286803,0.08895280466823557,0.19567617700767712,-0.5656428214206817,0.48652214559006995,-0.14651100917481147,0.09824548602757839,-0.20448972793468506
0.40091993006165044,-0.6627398003238152,-0.3817408258854614,0.06324047317520819,1.0446799019557695,6.048668489335427,6.265053152024528,0.8970459764899271,2.78955869576562,0.3699263260012839,1.3701225391758665,-0.5844199057458548,-0.6964928728756642,-0.5167559570444444,0.6360806211902793,-0.5587920013418177,0.0021668365145817376,-0.5656428214206817,0.23204359500726518,-0.4778224861522285,0.21056642926783023,-0.20448972793468506
0.9660509573405329,-0.8930231732591104,-0.3817408258854614,0.7273592701101097,-1.4066915936258628,-1.568247883255571,-0.9715748480528342,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,1.3701225391758665,-0.5844199057458548,0.22167538700879882,-0.5167559570444444,-0.7913698026476399,-1.5304092103568978,-2.2093684834065077,-0.5656428214206817,-0.785870607323954,-1.4717569170844795,-1.9716690393999179,-0.20448972793468506
-1.1060961426820362,-0.8930231732591104,-0.3817408258854614,0.06324047317520819,-0.22640161427174352,5.557254529813426,4.2548787075585945,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,1.3701225391758665,1.7110984587764322,-0.04065840152961918,-0.5167559570444444,-0.5534613986746534,0.08895280466823557,0.23714246425619778,-0.5656428214206817,-0.27691350615834437,-0.14651100917481147,0.5796209570572287,1.1482002667584932
-1.1060961426820362,-0.6627398003238152,-0.3817408258854614,-1.2649971206945947,1.0446799019557695,-0.5854199642115714,-0.7705574036062408,0.8970459764899271,-0.3584796410693702,0.3699263260012839,1.3701225391758665,-0.5844199057458548,-0.6964928728756642,-0.5167559570444444,-0.7913698026476399,-1.5304092103568978,-2.2093684834065077,-0.5656428214206817,-0.5313920567411492,-1.1404454401070625,0.9165837867779839,-0.20448972793468506
-1.1060961426820362,1.179527183158547,-0.3817408258854614,-1.2649971206945947,-1.1343169830056814,-0.33971298445057146,-0.7705574036062408,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,1.7110984587764322,-0.43415908433724615,-0.11089725043541443,-0.3155529947016668,0.41282520767326225,0.41682970899978605,-0.10881718358229903,-0.5313920567411492,0.5161119447800225,0.4993917118856204,-0.20448972793468506
0.21254292096868965,0.9492438102232517,-0.3817408258854614,-1.2649971206945947,0.9538883650823758,-0.5854199642115714,0.4355472630733196,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,1.7110984587764322,0.22167538700879882,-0.11089725043541443,-0.0776445907286803,0.41282520767326225,0.13051486847428811,-0.10881718358229903,0.48652214559006995,0.18480046780260556,0.37744325922477545,-0.20448972793468506
1.3428049755264546,1.6400939290291374,-0.3817408258854614,1.0594186685775604,0.9538883650823758,0.6431149345934282,0.03351237418013278,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,1.7110984587764322,1.1398436468932618,1.5125375760007056,0.8739890251632658,0.7366976106782889,0.10089609186820182,1.7184853677712317,0.48652214559006995,1.1787348987348567,0.3389332215424036,-0.20448972793468506
0.21254292096868965,0.2583936914173659,-0.3817408258854614,0.06324047317520819,0.9538883650823758,-0.33971298445057146,-0.36852251471305403,0.8970459764899271,-0.3584796410693702,0.3699263260012839,1.3701225391758665,-0.5844199057458548,-0.5653259786064552,-0.11089725043541443,0.8739890251632658,-0.2349195983367911,0.38227446962601913,-0.10881718358229903,0.9954792467556796,-0.14651100917481147,0.001970391821648327,-0.20448972793468506
-1.1060961426820362,0.4886770643526612,-0.3817408258854614,0.06324047317520819,-0.22640161427174352,-0.33971298445057146,0.2345298186267262,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,1.7110984587764322,-0.6964928728756642,0.2949614561736156,0.16026381324430625,0.7366976106782889,0.5351814038549384,0.8048340920944663,0.23204359500726518,0.8474234217574396,0.6745206927745028,-0.20448972793468506
0.21254292096868965,0.4886770643526612,-0.3817408258854614,-1.2649971206945947,-0.22640161427174352,-0.5854199642115714,0.636564707519913,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,-0.5844199057458548,-0.5653259786064552,0.7008201627826456,-0.0776445907286803,1.0605700136833156,0.5569512046604113,0.8048340920944663,-0.022434955575539595,1.1787348987348567,0.5974318494853257,-0.20448972793468506
-1.1060961426820362,0.2583936914173659,-0.3817408258854614,-1.2649971206945947,-1.4066915936258628,0.6431149345934282,0.636564707519913,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,1.3701225391758665,-0.5844199057458548,-0.43415908433724615,-0.11089725043541443,-0.0776445907286803,0.41282520767326225,0.4563214111412343,-0.10881718358229903,0.23204359500726518,0.18480046780260556,0.41595329690714766,-0.20448972793468506
0.21254292096868965,1.4098105560938423,-0.3817408258854614,-1.2649971206945947,1.0446799019557695,-0.5854199642115714,0.2345298186267262,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,-0.5844199057458548,-0.5653259786064552,-0.11089725043541443,0.39817221721729273,0.08895280466823557,0.4030076132502793,-0.10881718358229903,-0.27691350615834437,0.18480046780260556,0.1848930708129153,-0.20448972793468506
-1.1060961426820362,0.4886770643526612,-0.3817408258854614,1.1701051347333773,-0.22640161427174352,0.15170097507142835,0.03351237418013278,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,1.7110984587764322,-0.5653259786064552,0.7008201627826456,-0.0776445907286803,0.7366976106782889,0.3523595052538717,0.8048340920944663,-0.022434955575539595,0.8474234217574396,0.407426074277479,-0.20448972793468506
0.21254292096868965,1.179527183158547,-0.3817408258854614,0.06324047317520819,1.0446799019557695,0.6431149345934282,0.2345298186267262,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,1.7110984587764322,-0.6964928728756642,-0.11089725043541443,-0.5534613986746534,0.41282520767326225,0.7278268633636893,-0.10881718358229903,-0.5313920567411492,0.5161119447800225,0.659850202228837,-0.20448972793468506
0.21254292096868965,1.179527183158547,-0.3817408258854614,1.1701051347333773,1.0446799019557695,0.6431149345934282,0.2345298186267262,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,1.7110984587764322,-0.6964928728756642,-0.11089725043541443,-0.5534613986746534,0.41282520767326225,0.4513849483735533,-0.10881718358229903,-0.27691350615834437,0.5161119447800225,0.3939475610886494,-0.20448972793468506
0.21254292096868965,0.9492438102232517,-0.3817408258854614,-0.932937722227144,-1.4066915936258628,-0.8311269439725714,0.636564707519913,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,-0.5844199057458548,-0.43415908433724615,-0.11089725043541443,0.16026381324430625,0.41282520767326225,0.3563580400956939,-0.10881718358229903,-0.27691350615834437,0.5161119447800225,0.5589905797273864,-0.20448972793468506
0.9660509573405329,-1.353589919129701,2.420595325518485,-0.932937722227144,-1.4066915936258628,-1.0768339237335713,-0.5695399591596474,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,1.3701225391758665,-0.5844199057458548,0.22167538700879882,-1.3284733702625044,-1.0292782066206263,-1.5304092103568978,-2.2093684834065077,-1.479294097097447,-0.785870607323954,-1.4717569170844795,-1.9716690393999179,-0.20448972793468506
0.9660509573405329,1.6400939290291374,-0.3817408258854614,0.06324047317520819,1.0446799019557695,0.6431149345934282,0.2345298186267262,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,-0.5844199057458548,0.09050849273958982,-0.5167559570444444,-0.3155529947016668,-0.5587920013418177,0.0021668365145817376,-0.5656428214206817,-0.27691350615834437,-0.4778224861522285,0.050107938924613356,-0.20448972793468506
0.40091993006165044,0.4886770643526612,-0.3817408258854614,0.06324047317520819,-1.2251085198790752,-0.5854199642115714,0.4355472630733196,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,1.3701225391758665,-0.5844199057458548,-0.5653259786064552,0.7008201627826456,-0.0776445907286803,0.7366976106782889,0.61330092715349,0.8048340920944663,-0.022434955575539595,0.8474234217574396,0.6497642399786919,-0.20448972793468506
-1.1060961426820362,0.4886770643526612,-0.3817408258854614,-1.2649971206945947,0.9538883650823758,0.39740795483242825,0.03351237418013278,0.8970459764899271,-0.3584796410693702,0.3699263260012839,1.3701225391758665,1.7110984587764322,-0.6964928728756642,0.2949614561736156,0.8739890251632658,0.7366976106782889,0.2198648445693134,0.8048340920944663,1.2499577973384843,-0.14651100917481147,0.12096640826017795,-0.20448972793468506
0.21254292096868965,-1.1233065461944056,-0.3817408258854614,-0.932937722227144,-1.4066915936258628,-0.5854199642115714,-0.5695399591596474,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,1.7110984587764322,-0.8276597671448731,-0.11089725043541443,-0.5534613986746534,0.41282520767326225,0.48594018774732023,-0.10881718358229903,-0.5313920567411492,0.5161119447800225,0.43520831574833363,-0.20448972793468506
0.9660509573405329,0.028110318482070632,-0.3817408258854614,1.0594186685775604,0.9538883650823758,0.6431149345934282,0.4355472630733196,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,1.7110984587764322,2.058011906777725,-0.11089725043541443,-0.3155529947016668,0.41282520767326225,0.6932716239899224,-0.10881718358229903,-0.27691350615834437,0.18480046780260556,0.878073749095612,-0.20448972793468506
-1.1060961426820362,0.2583936914173659,-0.3817408258854614,1.0594186685775604,-0.22640161427174352,0.6431149345934282,0.4355472630733196,0.8970459764899271,-0.3584796410693702,0.3699263260012839,1.3701225391758665,-0.5844199057458548,0.22167538700879882,-0.11089725043541443,-0.0776445907286803,0.41282520767326225,0.5204954271210871,-0.10881718358229903,-0.022434955575539595,0.18480046780260556,0.45446333458951954,-0.20448972793468506
-1.1060961426820362,-1.1233065461944056,-0.3817408258854614,0.06324047317520819,1.0446799019557695,-0.5854199642115714,-0.5695399591596474,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,1.3701225391758665,-0.5844199057458548,-0.43415908433724615,-0.11089725043541443,-0.0776445907286803,0.41282520767326225,0.5747965175655784,-0.10881718358229903,0.9954792467556796,-0.14651100917481147,0.2426581273364735,-0.20448972793468506
1.5311819846194152,-1.353589919129701,2.9301109894101116,-1.1543106545387778,-1.2251085198790752,0.6431149345934282,-0.16750507026646064,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,1.3701225391758665,-0.5844199057458548,-0.43415908433724615,-0.11089725043541443,0.8739890251632658,-0.2349195983367911,0.029811028013595628,-0.10881718358229903,1.2499577973384843,-0.14651100917481147,0.3389332215424036,-0.20448972793468506
0.9660509573405329,0.7189604372879564,-0.3817408258854614,1.1701051347333773,1.0446799019557695,0.6431149345934282,0.4355472630733196,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,-0.5844199057458548,1.1398436468932618,0.2949614561736156,0.39817221721729273,0.7366976106782889,0.0712773152621159,0.8048340920944663,-0.022434955575539595,1.1787348987348567,0.5555521835057462,-0.20448972793468506
0.40091993006165044,0.4886770643526612,-0.3817408258854614,1.0594186685775604,0.9538883650823758,-0.33971298445057146,-0.36852251471305403,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,-0.5844199057458548,-0.6964928728756642,0.7008201627826456,-0.0776445907286803,1.0605700136833156,0.47220448009624777,0.8048340920944663,-0.022434955575539595,1.1787348987348567,0.5187269599719779,-0.20448972793468506
-1.1060961426820362,0.9492438102232517,-0.3817408258854614,0.06324047317520819,1.0446799019557695,0.6431149345934282,0.03351237418013278,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,1.7110984587764322,-0.43415908433724615,-0.11089725043541443,-0.0776445907286803,0.41282520767326225,0.9524359192931751,-0.10881718358229903,-0.27691350615834437,0.5161119447800225,0.861569447231738,-0.20448972793468506
-1.1060961426820362,1.4098105560938423,-0.3817408258854614,1.1701051347333773,1.0446799019557695,0.6431149345934282,0.03351237418013278,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,-0.5844199057458548,-0.6964928728756642,-0.11089725043541443,-0.3155529947016668,0.41282520767326225,0.20949827275718388,-0.10881718358229903,-0.27691350615834437,0.5161119447800225,0.40311661767969037,-0.20448972793468506
0.21254292096868965,-0.6627398003238152,-0.3817408258854614,-1.043624188382961,-1.4066915936258628,-1.0768339237335713,0.4355472630733196,0.8970459764899271,2.78955869576562,-2.7032409691126698,1.3701225391758665,-0.5844199057458548,-0.43415908433724615,-0.5167559570444444,-0.7913698026476399,-1.5304092103568978,-2.2093684834065077,-0.5656428214206817,-0.785870607323954,-1.4717569170844795,-1.9716690393999179,-0.20448972793468506
0.9660509573405329,0.4886770643526612,-0.3817408258854614,-1.2649971206945947,1.0446799019557695,-0.8311269439725714,0.03351237418013278,-1.1147700633059234,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,1.7110984587764322,0.4840091755472168,0.2949614561736156,-0.0776445907286803,0.41282520767326225,0.4030076132502793,0.3480084542560837,0.23204359500726518,0.5161119447800225,0.27841744804153273,-0.20448972793468506
0.9660509573405329,1.4098105560938423,2.420595325518485,0.06324047317520819,-1.1343169830056814,0.6431149345934282,-0.5695399591596474,0.8970459764899271,-0.3584796410693702,0.3699263260012839,-0.7298617250698639,-0.5844199057458548,0.7463429640856348,0.2949614561736156,1.3498058331092389,-1.5304092103568978,-2.2093684834065077,-0.10881718358229903,-0.5313920567411492,-1.4717569170844795,-1.9716690393999179,-0.20448972793468506
